tasklist_id,label,deskripsi,lokasi,detail_lokasi,lokasi_merged,teks_final
8241293,Non TBC,"Ditemukan rambu STOP rebah di akses keluar office, yg berpotensi unit melanggar rambu tsb, dikarenakan rambu rebah dan tidak terlihat",(B PMO) Office,Office KDC,"(B PMO) Office, Office KDC","[DESKRIPSI]: Ditemukan rambu STOP rebah di akses keluar office, yg berpotensi unit melanggar rambu tsb, dikarenakan rambu rebah dan tidak terlihat [LOKASI]: (B PMO) Office, Office KDC"
8235006,4. Posisi Pekerja pada Area Tidak aman/Tidak Sesuai Prosedur,Front ex 1181 kurang penerangan,Pit East 2,Front loading OB,"Pit East 2, Front loading OB","[DESKRIPSI]: Front ex 1181 kurang penerangan [LOKASI]: Pit East 2, Front loading OB"
8238002,Non TBC,Debu di jalan Anyer sudah tinggi berbahaya berpotensi pandangan operator terbatas,(B8) Road Management,Jln. Anyer,"(B8) Road Management, Jln. Anyer","[DESKRIPSI]: Debu di jalan Anyer sudah tinggi berbahaya berpotensi pandangan operator terbatas [LOKASI]: (B8) Road Management, Jln. Anyer"
8237163,Non TBC,Lampuh belakang loader mati,Floating Crane,Heavy Equipment,"Floating Crane, Heavy Equipment","[DESKRIPSI]: Lampuh belakang loader mati [LOKASI]: Floating Crane, Heavy Equipment"
8236076,Non TBC,Lifebouy tidak disimpan pada tempatnya,Towing Tug,TB KSA 36,"Towing Tug, TB KSA 36","[DESKRIPSI]: Lifebouy tidak disimpan pada tempatnya [LOKASI]: Towing Tug, TB KSA 36"
8236967,Non TBC,"Kondisi jalan licin pasca hujan , sudah digunakan sebelum sliperry selesai",Handling Soil East KDC,Front Handling Soil East KDC,Front Handling Soil East KDC,"[DESKRIPSI]: Kondisi jalan licin pasca hujan , sudah digunakan sebelum sliperry selesai [LOKASI]: Front Handling Soil East KDC"
8234700,Non TBC,Masih terdapat spoil tebal di area pengeboran,(B8) Pit Z,(Area Kritis) Drill & Blast,"(B8) Pit Z, (Area Kritis) Drill & Blast","[DESKRIPSI]: Masih terdapat spoil tebal di area pengeboran [LOKASI]: (B8) Pit Z, (Area Kritis) Drill & Blast"
7006812,6. Tidak terdapat pengawas/pengawas tidak memadai,"PAMA GMO, Dari hasil PE DMS 13/9/25 shift 2 17.53 wita
Driver bus PM 721 mengoperasikan unit tanpa observer",,,,"[DESKRIPSI]: PAMA GMO, Dari hasil PE DMS 13/9/25 shift 2 17.53 wita Driver bus PM 721 mengoperasikan unit tanpa observer"
8236873,Non TBC,Terdapat segmen jalan yang perlu perbaikan di kintamani,(B8) Pit J,Disposal,"(B8) Pit J, Disposal","[DESKRIPSI]: Terdapat segmen jalan yang perlu perbaikan di kintamani [LOKASI]: (B8) Pit J, Disposal"
8237726,Non TBC,Hose hidrolik arm ABL 203 bocor,Floating Crane,Heavy Equipment,"Floating Crane, Heavy Equipment","[DESKRIPSI]: Hose hidrolik arm ABL 203 bocor [LOKASI]: Floating Crane, Heavy Equipment"
8234999,Non TBC,Sarung tangan sudah robek dan tidak layak lagi untuk digunakan,Pit PQRT,[Area Kritis] Drill & Blast,"Pit PQRT, [Area Kritis] Drill & Blast","[DESKRIPSI]: Sarung tangan sudah robek dan tidak layak lagi untuk digunakan [LOKASI]: Pit PQRT, [Area Kritis] Drill & Blast"
7316406,Non TBC,"#TBC ditemukan pompa grease belum dilakukan inspeksi kelayakan alatnya, potensi kegagalan pompa dan grease menyembur ke mekanik ketika digunakan",,,,"[DESKRIPSI]: #TBC ditemukan pompa grease belum dilakukan inspeksi kelayakan alatnya, potensi kegagalan pompa dan grease menyembur ke mekanik ketika digunakan"
8239113,Non TBC,"Karyawan melakukan pembuangan kantong sampang namun tidak mencuci tangan dengan benar sebelum melakukan pengolahan bahan makanan,",Dapur,Dapur PT. MTN C2HU SMO,Dapur PT. MTN C2HU SMO,"[DESKRIPSI]: Karyawan melakukan pembuangan kantong sampang namun tidak mencuci tangan dengan benar sebelum melakukan pengolahan bahan makanan, [LOKASI]: Dapur PT. MTN C2HU SMO"
8235313,Non TBC,Operator DT5915 atas nama Indra Ari Kurniawan terpantau yawning yang berpotensi mengakibatkan terjadinya insiden fatigue,(B8) Infrastucture Tambang,Office DMS/ MH02,"(B8) Infrastucture Tambang, Office DMS/ MH02","[DESKRIPSI]: Operator DT5915 atas nama Indra Ari Kurniawan terpantau yawning yang berpotensi mengakibatkan terjadinya insiden fatigue [LOKASI]: (B8) Infrastucture Tambang, Office DMS/ MH02"
6589159,4. Posisi Pekerja pada Area Tidak aman/Tidak Sesuai Prosedur,Potensi terjatuh,,,,[DESKRIPSI]: Potensi terjatuh
8237939,Non TBC,Ragum belum dirapatkan kembali setelah digunakan dapat berpotensi tertabrak oleh pekerja saat melintasi area tersebut,(B8) Workshop Hauler,Bays Hauler,"(B8) Workshop Hauler, Bays Hauler","[DESKRIPSI]: Ragum belum dirapatkan kembali setelah digunakan dapat berpotensi tertabrak oleh pekerja saat melintasi area tersebut [LOKASI]: (B8) Workshop Hauler, Bays Hauler"
8235801,Non TBC,"Filter bekas aktivitas service tidak ditempatkan pada tempatnya, menumpuk di tampungan oil.",Main Workshop Pama,Bays 1 (Wheel),"Main Workshop Pama, Bays 1 (Wheel)","[DESKRIPSI]: Filter bekas aktivitas service tidak ditempatkan pada tempatnya, menumpuk di tampungan oil. [LOKASI]: Main Workshop Pama, Bays 1 (Wheel)"
8237730,Non TBC,Terdapat nya tangga emergency pada kamar mesin terhalang oleh beberapa barang dan dalam kondisi yang tidak aman,Towing Tug,TB KSA 96,"Towing Tug, TB KSA 96","[DESKRIPSI]: Terdapat nya tangga emergency pada kamar mesin terhalang oleh beberapa barang dan dalam kondisi yang tidak aman [LOKASI]: Towing Tug, TB KSA 96"
8240134,Non TBC,APAR DI AREA WAREHOUSE BELUM DI LAKUKAN PEMERIKSAAN BERKALA UNTUK MEMASTIKAN PERALATAN MASIH LAYAK,(B PMO) Workshop,Workshop Temporary MTN,"(B PMO) Workshop, Workshop Temporary MTN","[DESKRIPSI]: APAR DI AREA WAREHOUSE BELUM DI LAKUKAN PEMERIKSAAN BERKALA UNTUK MEMASTIKAN PERALATAN MASIH LAYAK [LOKASI]: (B PMO) Workshop, Workshop Temporary MTN"
8240156,Non TBC,Terdapat hose angin melintang di bay workshop tidak di rapikan berpotensi terinjak unit dan mengenai pekerja,Workshop,Workshop Meteorit C2HU,Workshop Meteorit C2HU,[DESKRIPSI]: Terdapat hose angin melintang di bay workshop tidak di rapikan berpotensi terinjak unit dan mengenai pekerja [LOKASI]: Workshop Meteorit C2HU
8239064,5. Deviasi Loading/Dumping,tanggul disposal area high risk kurang standar,Handling Soil East KDC,Dumping Stocksoil East KDC,"Handling Soil East KDC, Dumping Stocksoil East KDC","[DESKRIPSI]: tanggul disposal area high risk kurang standar [LOKASI]: Handling Soil East KDC, Dumping Stocksoil East KDC"
8235222,Non TBC,Kabel mesin las kondisi terkelupas bahaya tersengat saat proses pengelasan - TBC,Pit Stop Hauler T6,Area Perbaikan Unit,"Pit Stop Hauler T6, Area Perbaikan Unit","[DESKRIPSI]: Kabel mesin las kondisi terkelupas bahaya tersengat saat proses pengelasan - TBC [LOKASI]: Pit Stop Hauler T6, Area Perbaikan Unit"
8236564,Non TBC,Rumput lebat di tanaman buah-buahan berpotensi terdapat sarang ular dan penyengat,Office CPP PT BC,Infrastruktur Office BC,"Office CPP PT BC, Infrastruktur Office BC","[DESKRIPSI]: Rumput lebat di tanaman buah-buahan berpotensi terdapat sarang ular dan penyengat [LOKASI]: Office CPP PT BC, Infrastruktur Office BC"
8237359,Non TBC,TBC TTA Awarnes pengawas saat aktivitas pengelasan berlangsung hose melintang tidak dipasang rambu,Workshop Bigshop BUMA,Bays Rapair/Maintenance,"Workshop Bigshop BUMA, Bays Rapair/Maintenance","[DESKRIPSI]: TBC TTA Awarnes pengawas saat aktivitas pengelasan berlangsung hose melintang tidak dipasang rambu [LOKASI]: Workshop Bigshop BUMA, Bays Rapair/Maintenance"
8236005,14. Technology,violation: Tabrakan Kendaraan di Depan - event time: 2026-02-14 01:20:40 - driver: 466HT - unit: GDT-132 (Auto input from dms consolidation),Lokasi by DMS,Detail Lokasi by DMS,Detail Lokasi by DMS,[DESKRIPSI]: violation: Tabrakan Kendaraan di Depan - event time: 2026-02-14 01:20:40 - driver: 466HT - unit: GDT-132 (Auto input from dms consolidation) [LOKASI]: Detail Lokasi by DMS
8240080,Non TBC,Ditemukan bahaya kondisi jalan licin (banyak spoil/lumpur) yang berpotensi unit DT amblas dan tergelincir saat melintas,Handling Soil East KDC,Akses Front East Menuju Stocksoil,"Handling Soil East KDC, Akses Front East Menuju Stocksoil","[DESKRIPSI]: Ditemukan bahaya kondisi jalan licin (banyak spoil/lumpur) yang berpotensi unit DT amblas dan tergelincir saat melintas [LOKASI]: Handling Soil East KDC, Akses Front East Menuju Stocksoil"
7135959,5. Deviasi Loading/Dumping,"dumping sekat sampai ujung, tidak sesuai rekomendasi kejadian amblas terakhi. seharusnya dumping dari simpang, atau dimensi tanggul dibuat standar disposal",,,,"[DESKRIPSI]: dumping sekat sampai ujung, tidak sesuai rekomendasi kejadian amblas terakhi. seharusnya dumping dari simpang, atau dimensi tanggul dibuat standar disposal"
8235218,4. Posisi Pekerja pada Area Tidak aman/Tidak Sesuai Prosedur,Penerangan kurang,Pit East 2,Loading Point Coal,"Pit East 2, Loading Point Coal","[DESKRIPSI]: Penerangan kurang [LOKASI]: Pit East 2, Loading Point Coal"
8238056,Non TBC,"#TBC pengawas ti d ak memasang rambu peringatan pada safety line saat pekerjaan. Perawatan Unit dilakukan 

Segera memasang rambu peringatan",(B8) Workshop Temporary MIJ,Open Yard MIJ,"(B8) Workshop Temporary MIJ, Open Yard MIJ","[DESKRIPSI]: #TBC pengawas ti d ak memasang rambu peringatan pada safety line saat pekerjaan. Perawatan Unit dilakukan Segera memasang rambu peringatan [LOKASI]: (B8) Workshop Temporary MIJ, Open Yard MIJ"
7002287,Non TBC,"Pelaksanan Inspeksi & Observasi Area PJA PT Madhani Site SMO, Minggu 14 September 2025

Pengawas Lapangan: 
1. Gianto
2. Ibrahim Achmad 

Inspektor :
1. Agung Nugroho (Safety BC)
2. Ibrahim Achmad (GS Madhani SMO)
3. Gianto (GS Madhani SMO)
4. Mohammad Rusda Habib (Safety Madhani SMO)

PJA PT Madhani SMO: Agus Flori

Kronologi: Saat observasi dan Inspeksi ditemukan terdapat kursi penumpang yang belum di berikan penomoran kursi di unit MH-010
Potensi: Kesulitasn saat pengecekan kelayakan seatbelt maupun kursi penumpamng
Root Cause: Pengawasan yang kurang dari Safety Madhani dan pengawas GS
Tindakan Langsung: Infokan ke PJA PT Madhani SMO dan WAG Madhani 60
Tindakan Perbaikan: Agar segera di berikan penomoran kursi di unit MH-010",,,,"[DESKRIPSI]: Pelaksanan Inspeksi & Observasi Area PJA PT Madhani Site SMO, Minggu 14 September 2025 Pengawas Lapangan: 1. Gianto 2. Ibrahim Achmad Inspektor : 1. Agung Nugroho (Safety BC) 2. Ibrahim Achmad (GS Madhani SMO) 3. Gianto (GS Madhani SMO) 4. Mohammad Rusda Habib (Safety Madhani SMO) PJA PT Madhani SMO: Agus Flori Kronologi: Saat observasi dan Inspeksi ditemukan terdapat kursi penumpang yang belum di berikan penomoran kursi di unit MH-010 Potensi: Kesulitasn saat pengecekan kelayakan seatbelt maupun kursi penumpamng Root Cause: Pengawasan yang kurang dari Safety Madhani dan pengawas GS Tindakan Langsung: Infokan ke PJA PT Madhani SMO dan WAG Madhani 60 Tindakan Perbaikan: Agar segera di berikan penomoran kursi di unit MH-010"
8144924,1. Deviasi pengoperasian kendaraan/unit,"Operator TR-3276 an Muhamad Fahrur Rozi Mengalami fatigue close eye 0KM, tolong di lakukan sobriety test untuk memastikan kesiapan kerja ybs",Pit C2H,[C2H] Front Loading OB,"Pit C2H, [C2H] Front Loading OB","[DESKRIPSI]: Operator TR-3276 an Muhamad Fahrur Rozi Mengalami fatigue close eye 0KM, tolong di lakukan sobriety test untuk memastikan kesiapan kerja ybs [LOKASI]: Pit C2H, [C2H] Front Loading OB"
8150527,1. Deviasi pengoperasian kendaraan/unit,"ditemukan driver LV BC-846 atas nama Didi Norhadi PT SSML dept LMD tidak menggunakan seat belt pada saat pengoperasian kendaraan, standby kan dan tindak lanjut sesuai dengan aturan yang berlaku.",Lokasi by DMS,Detail Lokasi by DMS,Detail Lokasi by DMS,"[DESKRIPSI]: ditemukan driver LV BC-846 atas nama Didi Norhadi PT SSML dept LMD tidak menggunakan seat belt pada saat pengoperasian kendaraan, standby kan dan tindak lanjut sesuai dengan aturan yang berlaku. [LOKASI]: Detail Lokasi by DMS"
8241362,11. Bahaya Elektrikal,"TBC TTA Awarnes Pengawas terhadap kondisi box Lotto yg rusak, berpotensi kegagalan isolasi energi listrik saat  melakukan pekerjaan, hal ini perlu di tindak lanjuti sebelum melanjutkan aktifitas pekerjaan",Workshop Bigshop BUMA,Bays Rapair/Maintenance,"Workshop Bigshop BUMA, Bays Rapair/Maintenance","[DESKRIPSI]: TBC TTA Awarnes Pengawas terhadap kondisi box Lotto yg rusak, berpotensi kegagalan isolasi energi listrik saat melakukan pekerjaan, hal ini perlu di tindak lanjuti sebelum melanjutkan aktifitas pekerjaan [LOKASI]: Workshop Bigshop BUMA, Bays Rapair/Maintenance"
8241038,11. Bahaya Elektrikal,#TBC# instalasi kabel tidak layak di kawatirkan bisa konslet dan perlu penggantian kabel yg masih layak,(B8) Infrastucture Tambang,Gudang GS,"(B8) Infrastucture Tambang, Gudang GS","[DESKRIPSI]: #TBC# instalasi kabel tidak layak di kawatirkan bisa konslet dan perlu penggantian kabel yg masih layak [LOKASI]: (B8) Infrastucture Tambang, Gudang GS"
8239199,11. Bahaya Elektrikal,Instalasi AC ( TBC) elektrik,(B8) Workshop Champoin,Bays Champions,"(B8) Workshop Champoin, Bays Champions","[DESKRIPSI]: Instalasi AC ( TBC) elektrik [LOKASI]: (B8) Workshop Champoin, Bays Champions"
8238566,11. Bahaya Elektrikal,"TBC : Potensi Arus Pendek, Instalasi Tidak Layak",(B8) Workshop SSE,Yard SSE,"(B8) Workshop SSE, Yard SSE","[DESKRIPSI]: TBC : Potensi Arus Pendek, Instalasi Tidak Layak [LOKASI]: (B8) Workshop SSE, Yard SSE"
8236186,11. Bahaya Elektrikal,Kabel listrik belum terpasang tiang penyangga melintang di area pejalan kaki berpotensi orang tersandung kabel dan tersengat listrik,(B8) Workshop Champoin,Bays Champions,"(B8) Workshop Champoin, Bays Champions","[DESKRIPSI]: Kabel listrik belum terpasang tiang penyangga melintang di area pejalan kaki berpotensi orang tersandung kabel dan tersengat listrik [LOKASI]: (B8) Workshop Champoin, Bays Champions"
8233679,12. Bahaya Biologis,Terdapat sarang tawon diatas work lamp pompa MP-18,Aktivitas Area High Risk,IKDW STAGE 3 KDC,"Aktivitas Area High Risk, IKDW STAGE 3 KDC","[DESKRIPSI]: Terdapat sarang tawon diatas work lamp pompa MP-18 [LOKASI]: Aktivitas Area High Risk, IKDW STAGE 3 KDC"
8239735,12. Bahaya Biologis,Tanaman liar tumbuh pada sela sela bangunan gudang AN berpotensi merusak,Gudang Handak,Gudang AN,"Gudang Handak, Gudang AN","[DESKRIPSI]: Tanaman liar tumbuh pada sela sela bangunan gudang AN berpotensi merusak [LOKASI]: Gudang Handak, Gudang AN"
8239361,12. Bahaya Biologis,Sampah dimasukkan tempat sampah tidak sesuai dengan jenisnya,Mess Pama,Project Mess PAMA,Project Mess PAMA,[DESKRIPSI]: Sampah dimasukkan tempat sampah tidak sesuai dengan jenisnya [LOKASI]: Project Mess PAMA
8238915,12. Bahaya Biologis,Terdapat area berumput lebat dan rimbun berdampingan dengan area kerja dan berpotensi  bahaya,Area Revegetasi,Project Akatara,"Area Revegetasi, Project Akatara","[DESKRIPSI]: Terdapat area berumput lebat dan rimbun berdampingan dengan area kerja dan berpotensi bahaya [LOKASI]: Area Revegetasi, Project Akatara"
8238874,12. Bahaya Biologis,Terdapat tanaman merambat dan rumput liar lebat yanh yang berpotensi menjadi sarang ular,Office PT KDC,Akses dan Infrastruktur Office KDC,"Office PT KDC, Akses dan Infrastruktur Office KDC","[DESKRIPSI]: Terdapat tanaman merambat dan rumput liar lebat yanh yang berpotensi menjadi sarang ular [LOKASI]: Office PT KDC, Akses dan Infrastruktur Office KDC"
8235812,13. Aktivitas Drill and Blast,Safety line pidak nyambung pada lokasi pengeboran,Area Kritis,[C2HU] DRILL BLAST,"Area Kritis, [C2HU] DRILL BLAST","[DESKRIPSI]: Safety line pidak nyambung pada lokasi pengeboran [LOKASI]: Area Kritis, [C2HU] DRILL BLAST"
8235679,13. Aktivitas Drill and Blast,Area manuver unit mpu tidak memadai,(B8) Area Kritis Blok 8,(B8) Drill & Blast,"(B8) Area Kritis Blok 8, (B8) Drill & Blast","[DESKRIPSI]: Area manuver unit mpu tidak memadai [LOKASI]: (B8) Area Kritis Blok 8, (B8) Drill & Blast"
8235034,13. Aktivitas Drill and Blast,Belum merapikan DLA keterdapatan spoil masih ada pada area dekat tanggul dan pintu masuk,(B8) Gudang Handak,Gudang Handak B8,"(B8) Gudang Handak, Gudang Handak B8","[DESKRIPSI]: Belum merapikan DLA keterdapatan spoil masih ada pada area dekat tanggul dan pintu masuk [LOKASI]: (B8) Gudang Handak, Gudang Handak B8"
